poly_sm,soils_sm,poly_md,soils_md
0.353621006012,0.584235906601,0.388771057129,0.721909999847
0.362104892731,0.535778045654,0.389471054077,0.823528051376
0.35160779953,0.572213172913,0.398845911026,0.873877048492
0.416527986526,0.532550096512,0.391947984695,0.730418920517
0.376232147217,0.442607879639,0.398571968079,0.708254098892
0.378082990646,0.40816116333,0.417933940887,0.750483036041
0.365319013596,0.436506986618,0.414390087128,0.729660987854
0.376579999924,0.412506818771,0.39609003067,0.725997924805
0.428198099136,0.440587997437,0.39751291275,0.69828915596
0.36104798317,0.460114002228,0.388289928436,0.697173118591
0.376142024994,0.439295053482,0.437779188156,0.747426986694
0.372293949127,0.447880983353,0.430992841721,0.692046165466
0.409862041473,0.430708885193,0.401950836182,0.669310092926
0.375705957413,0.439800977707,0.427697896957,0.681295156479
0.388605117798,0.409821987152,0.4688539505,0.725139141083
0.383788824081,0.421852111816,0.419104099274,0.723963975906
0.366923809052,0.417975187302,0.449419975281,0.707498073578
0.420710086823,0.408293008804,0.414901971817,0.674154043198
0.405683040619,0.470875024796,0.391218900681,0.702941894531
0.352847099304,0.437936067581,0.402060985565,0.731956005096
0.392579078674,0.446311950684,0.385452032089,0.719275951385
0.368050813675,0.408660173416,0.378848791122,0.671620130539
0.35813999176,0.413697957993,0.410816907883,0.685292005539
0.421069145203,0.432195901871,0.37598991394,0.690908193588
0.348649978638,0.411868810654,0.41463303566,0.662147045135
0.372669219971,0.39834690094,0.388472080231,0.683964014053
0.361248970032,0.404258966446,0.406960010529,0.729893922806
0.371627092361,0.439925909042,0.427309989929,0.715164899826
0.386301994324,0.441796064377,0.4417719841,0.69579911232
0.343379974365,0.410780906677,0.396729946136,0.712985038757
0.357618093491,0.418282985687,0.366266012192,0.6722240448
0.368347167969,0.419310808182,0.383897066116,0.667037963867
0.349953889847,0.401136159897,0.384927988052,0.728276968002
0.433099985123,0.424309015274,0.382738828659,0.692907094955
0.35818696022,0.437591075897,0.383563041687,0.685640096664
0.339287996292,0.407275915146,0.3762550354,0.68369102478
0.340930938721,0.442874908447,0.380858898163,0.67479300499
0.364946126938,0.405169010162,0.378427028656,0.706516981125
0.374106884003,0.423412084579,0.406191110611,0.673182010651
0.368949174881,0.404924869537,0.373089790344,0.74985408783
0.341492176056,0.43834400177,0.386600971222,0.707545042038
0.364004850388,0.413176059723,0.376726150513,0.730435848236
0.36347413063,0.417726039886,0.402838945389,0.718883991241
0.364889144897,0.416171789169,0.432242155075,0.743947029114
0.369647979736,0.534753084183,0.429466962814,0.766782045364
0.377525091171,0.446265935898,0.427803993225,0.677759885788
0.360306024551,0.393621921539,0.369090795517,0.672869205475
0.342138051987,0.407301902771,0.383955001831,0.675776004791
0.364151000977,0.421698093414,0.377572059631,0.804759025574
0.346526861191,0.415179014206,0.35992193222,0.673936128616
0.347245931625,0.408686876297,0.367372989655,0.672328948975
0.340121984482,0.403609991074,0.37931394577,0.687653064728
0.353401899338,0.407688140869,0.375884056091,0.690617084503
0.372174024582,0.424795866013,0.441752910614,0.760231971741
0.369231939316,0.40155506134,0.369595050812,0.679588079453
0.563032865524,0.409697055817,0.376314878464,0.694487094879
0.343456983566,0.39461183548,0.369667053223,0.680253982544
0.396516084671,0.396306991577,0.370913982391,0.654457092285
0.352874994278,0.461682081223,0.40407705307,0.7188539505
0.382072210312,0.525220870972,0.3933198452,0.690660953522
0.343032836914,0.411774158478,0.402492046356,0.694039106369
0.375488996506,0.563405036926,0.381088972092,0.683588981628
0.375840902328,0.431087017059,0.478821992874,0.710648059845
0.380145072937,0.421519994736,0.367449045181,0.734559059143
0.423226118088,0.439615011215,0.400223970413,0.723695039749
0.343519926071,0.532536029816,0.412858963013,0.672391891479
0.347409963608,0.421857118607,0.392241001129,0.696923971176
0.344050884247,0.440331935883,0.378685951233,0.746772050858
0.37491106987,0.420382022858,0.38979101181,0.690005064011
0.37748503685,0.47668504715,0.396724939346,0.686085939407
0.353143930435,0.403340101242,0.390383005142,0.688494205475
0.343210935593,0.504895925522,0.418391942978,0.801810979843
0.358650922775,0.398874044418,0.400563001633,0.712550878525
0.347481012344,0.401389122009,0.363737821579,0.662067174911
0.416414022446,0.435469865799,0.399081945419,0.676291942596
0.344213008881,0.408176898956,0.391160964966,0.681083917618
0.357078075409,0.452280044556,0.377781867981,0.707843065262
0.389132022858,0.45608997345,0.376737117767,0.677902936935
0.360469102859,0.640738964081,0.378699064255,0.691438913345
0.360428094864,0.418104887009,0.416417837143,0.723788022995
0.377976179123,0.410091876984,0.419745922089,0.692507982254
0.362528800964,0.39933013916,0.378783941269,0.848360061646
0.410081148148,0.410686969757,0.391576051712,0.735546112061
0.355624914169,0.425863027573,0.386617183685,0.720342874527
0.408830881119,0.684810161591,0.436069965363,0.813467025757
0.427110910416,0.465214014053,0.406759023666,0.660007953644
0.401813030243,0.413931131363,0.37962603569,0.693424940109
0.344944953918,0.414851903915,0.371530056,0.672402858734
0.376019954681,0.39790892601,0.381645202637,0.707835912704
0.381785869598,0.424527168274,0.379752874374,0.692106962204
0.375424861908,0.614874124527,0.362924814224,0.733998060226
0.371046066284,0.414347887039,0.382921934128,0.656611204147
0.351846933365,0.660248994827,0.392772912979,0.692055940628
0.340788125992,0.464540958405,0.397040843964,0.70538020134
0.479782104492,0.460263967514,0.393428087234,0.736377000809
0.337040185928,0.584823846817,0.389139890671,0.68305015564
0.34926700592,0.454287052155,0.500668048859,0.70220208168
0.344549894333,0.487415075302,0.47864484787,0.814232110977
0.360810995102,0.5026948452,0.385499000549,0.721261024475
0.359732866287,0.404266119003,0.371454954147,0.691967964172
