ptIndexHalfkm,ptIndex1km,ptIndex2km,ptIndex3km,ptIndex4km,usDsHalfkm,usDs1km,usDs2km,usDs3km,usDs4km,navDelHalfkm,navDel1km,navDel2km,navDel3km,navDel4km,totalTimeHalfkm,totalTime1km,totalTime2km,totalTime3km,totalTime4km
3.00400400162,2.65202403069,2.56488490105,3.39906787872,3.68365001678,1.96554899216,1.46350312233,1.64297294617,1.88136196136,1.29346895218,0.840985059738,0.817929983139,0.807820081711,0.773751974106,0.920814990997,5.8105430603,4.93346095085,5.01568293571,6.05418896675,5.89793896675
2.45338797569,2.61995196342,2.95667099953,3.28773808479,3.64963507652,1.32573390007,1.22519516945,1.48453807831,1.55510687828,2.04074811935,0.744771957397,0.789240121841,0.749212026596,0.863406896591,1.08733892441,4.52389907837,4.63439297676,5.1904270649,5.70625901222,6.77772808075
2.86683607101,2.93373799324,2.92180991173,3.39246201515,3.34590005875,1.31623792648,1.40540409088,1.5344209671,1.52576088905,1.63972306252,0.887901067734,0.923377037048,0.793491125107,0.756341218948,1.93503379822,5.07098007202,5.26252388954,5.24972605705,5.67456912994,6.92066192627
3.68835496902,2.60728001595,2.67044782639,3.41515612602,3.04151797295,1.21018695831,1.35834503174,1.15440988541,1.23644208908,1.56066393852,0.701808929443,0.769276857376,0.671985864639,0.8820707798,0.794892072678,5.6003549099,4.73490691185,4.49684882164,5.53367495537,5.39707899094
2.71088814735,2.58160805702,2.75424408913,3.18773508072,3.19524788857,1.28461194038,1.18356895447,1.24460983276,1.20052504539,1.34194803238,0.768648862839,0.679636001587,0.670772075653,0.678908824921,0.736753940582,4.76415395737,4.44481706619,4.66963219643,5.06717395782,5.27395606041
2.62192893028,2.81511807442,2.71831297874,3.49852800369,3.64228701591,1.35145998001,1.26029205322,1.48098397255,1.53516197205,1.16668319702,0.732189178467,0.988134860992,0.772581100464,0.756731033325,0.759496927261,4.70558309555,5.06354904175,4.97188305855,5.79042601585,5.5684709549
2.68912410736,2.64330601692,2.77588391304,3.2276570797,3.31595110893,1.14763998985,1.34276485443,1.12753295898,1.24572992325,1.43472695351,0.887880086899,0.841639995575,0.65632891655,0.758483886719,0.900277853012,4.72465014458,4.82771611214,4.55974984169,5.23187589645,5.65096092224
2.57661390305,2.81328201294,3.10800504684,3.09977602959,3.61321687698,1.71375393867,1.19659781456,1.72068691254,1.33592104912,1.04087495804,0.766706943512,0.732242822647,0.688405036926,0.662380933762,0.714667081833,5.05707883835,4.74212694168,5.5171020031,5.09808301926,5.36876296997
2.72999787331,2.65489697456,3.39157819748,3.50993204117,3.50226306915,1.11204385757,1.20835018158,1.19378995895,1.59439492226,1.21877002716,0.701205015182,0.761866092682,0.860101938248,0.894477844238,0.741545915604,4.54325199127,4.6251180172,5.44547605515,5.99880886078,5.46258306503
2.51001405716,3.09743213654,2.77306389809,4.08425807953,3.34250593185,1.27283215523,1.51347899437,1.11589288712,1.18331098557,1.1895980835,0.733317136765,0.714985847473,1.51567482948,0.883718013763,1.24281692505,4.51616811752,5.32590198517,5.40463590622,6.15129303932,5.77492594719
2.57755708694,3.15364909172,2.76057910919,3.14361715317,3.23352980614,1.46311211586,1.18599319458,1.28383398056,1.19108009338,1.1013109684,0.868503808975,0.774333000183,0.76022195816,0.829885005951,0.711848020554,4.90917992592,5.1139819622,4.80464100838,5.16458916664,5.04669499397
2.67368388176,2.5578789711,2.59139108658,3.71675300598,3.22553682327,1.49775886536,1.10458898544,1.24893808365,1.21331095695,1.27985405922,0.825695991516,1.19022297859,0.86622095108,0.733697891235,0.727466106415,4.99714398384,4.85269594193,4.70655417442,5.66376709938,5.23286294937
2.45078206062,2.58609104156,2.79014205933,3.08647894859,3.37162399292,1.33616709709,1.25092601776,1.15999698639,2.19368386269,1.13832712173,0.864610910416,0.732537984848,0.906054973602,0.752664089203,0.713489055634,4.65156507492,4.56956005096,4.85619807243,6.0328309536,5.22344398499
2.73340201378,2.68219518661,2.8550889492,3.73884892464,3.34362196922,1.35086297989,1.35638403893,1.45532488823,1.39051008224,1.47475910187,1.18169116974,0.77136516571,0.791805028915,0.92466211319,1.17855501175,5.2659611702,4.80994915962,5.10222411156,6.05402588844,5.99693989754
2.97158885002,2.43522500992,2.75622916222,2.87657284737,3.39769887924,1.36406087875,1.37264084816,1.29717111588,1.27934885025,1.71489596367,0.726437091827,1.4102370739,0.785489082336,0.813632011414,0.953057050705,5.06209301949,5.21810722351,4.8388941288,4.96955990791,6.06565690041
2.54283308983,2.59089708328,2.9301469326,3.26502084732,3.98008298874,1.59870910645,1.16125202179,1.4661231041,1.48975491524,1.44947385788,0.796629190445,0.844796895981,0.677631855011,0.95156788826,0.854079961777,4.93817615509,4.59695005417,5.0739068985,5.7063498497,6.28364109993
2.50262713432,2.747631073,3.61013507843,3.79500699043,3.48449611664,1.36701798439,1.44950294495,1.53725218773,1.13974499702,1.4589099884,0.773975849152,0.750308990479,1.03330111504,0.717129945755,0.759689807892,4.64362597466,4.94744706154,6.18069219589,5.6518881321,5.70309996605
2.82781195641,2.64049911499,2.85038709641,3.9515838623,3.77882599831,1.29528713226,1.54569792747,1.56121301651,1.41300392151,1.63857197762,0.821583032608,0.798413038254,1.13430500031,1.04424715042,0.861642122269,4.94468688965,4.98461508751,5.54591012001,6.40883898735,6.27904510498
2.61267089844,2.56483817101,2.85887098312,3.42269015312,4.08651685715,1.54236102104,1.43265318871,2.24495100975,1.78251600266,1.62862586975,0.989911079407,0.847137928009,0.879270076752,1.07317399979,1.362844944,5.14494800568,4.84463500977,5.98309612274,6.27838516235,7.07799291611
2.67230200768,3.14781522751,3.09124803543,3.51869106293,4.01196908951,1.40972590446,1.51091194153,1.45126914978,1.97757291794,1.97548604012,0.880326986313,1.14204096794,0.891973018646,0.966073036194,0.944979190826,4.96236014366,5.80077219009,5.43449401855,6.46234107018,6.93243813515
2.54453492165,2.51365494728,3.17665982246,3.88005614281,3.67601513863,1.12443494797,1.40235590935,1.30494594574,1.29429793358,1.78564405441,0.680280923843,1.10082101822,0.77065205574,0.892637968063,0.814970016479,4.34925794601,5.01683807373,5.25226402283,6.06699800491,6.27663612366
2.72094202042,2.9292678833,2.8026599884,2.9355840683,3.41849589348,1.65727114677,1.57176399231,1.54461193085,1.41105914116,1.59951400757,0.851047039032,0.785448074341,0.746506929398,0.73185300827,0.928662061691,5.22926402092,5.28648495674,5.09378385544,5.0785009861,5.94667696953
2.73134899139,2.50530099869,2.60063695908,3.23145294189,3.10266709328,1.05598306656,1.18212795258,1.40753602982,1.00690793991,1.17693400383,0.88027215004,0.684666156769,0.729072809219,0.783197879791,0.667893886566,4.66760897636,4.37209916115,4.7372508049,5.02156591415,4.94750094414
2.58297896385,2.71936297417,2.74016785622,3.21133184433,3.19302105904,1.50245213509,1.34879899025,1.24336004257,1.16694283485,1.16625881195,0.73611998558,0.741666078568,0.774441003799,0.676337003708,0.831935882568,4.82155585289,4.80983400345,4.7579729557,5.0546169281,5.19122004509
2.62595319748,2.48014116287,2.91531896591,3.01755404472,3.13779187202,2.2924489975,1.45712804794,1.037733078,1.16835284233,1.22521400452,0.744055986404,0.938150167465,1.25262618065,0.729538917542,0.754513978958,5.66246318817,4.87542319298,5.20568299294,4.91545200348,5.11752390862
2.50043797493,2.64825892448,2.61496806145,3.52993297577,3.19378709793,1.21200203896,1.29242801666,1.0259680748,1.17684602737,1.7957880497,0.706423997879,0.825989961624,0.780995130539,0.908715009689,0.822808027267,4.41886901855,4.76668190956,4.42193603516,5.61551594734,5.81238818169
2.78711485863,2.64794301987,2.66210103035,4.12045192719,3.56659603119,1.28883600235,1.74670505524,1.3739528656,1.30380296707,1.4838809967,0.858000993729,0.930207014084,0.842125892639,0.84138417244,0.838165998459,4.9339568615,5.3248591423,4.8781850338,6.26564407349,5.88864707947
3.13127303123,2.80819201469,2.7679541111,3.31998085976,3.37677407265,1.60795283318,3.87726783752,1.93321299553,1.63124799728,1.34954714775,0.758743047714,0.91942691803,0.980406999588,0.758527040482,0.806046962738,5.49797415733,7.60489201546,5.68157815933,5.70976090431,5.53237295151
2.56422996521,2.60803198814,2.60934519768,3.54543495178,3.79490017891,1.51135993004,1.10416698456,1.35557889938,1.36723303795,1.34379792213,2.41615796089,0.741280078888,0.913608074188,0.831137180328,1.26756000519,6.49175310135,4.45348501205,4.87853717804,5.74381113052,6.40626311302
2.77188396454,2.85356092453,2.77418708801,3.74455785751,3.42570590973,1.26087188721,1.62151098251,1.82276797295,1.41777896881,1.2569539547,0.724098920822,0.794914960861,0.801462888718,0.792663097382,0.783247947693,4.75686001778,5.26999092102,5.39842200279,5.95500588417,5.46591186523
2.72416687012,2.89312386513,3.54747009277,3.27394485474,4.26884388924,1.45366501808,1.27720594406,1.31501483917,1.21734404564,1.65932393074,1.06342601776,0.72071313858,0.837559938431,1.03869104385,0.759703159332,5.24126291275,4.89104700089,5.70005011559,5.52998495102,6.6878759861
2.67225289345,2.91357111931,2.78646707535,3.15026903152,3.56102895737,1.55708503723,1.42007303238,1.96256494522,1.30776000023,1.71606206894,0.953679084778,0.792799949646,0.80353307724,0.801010131836,0.709894895554,5.18302297592,5.12645101547,5.55257105827,5.2590470314,5.986992836
3.39213395119,3.22295618057,2.83077192307,3.19135785103,3.06314110756,1.19920706749,1.38147902489,1.18192815781,1.24560403824,1.96401906013,0.719550132751,0.7673869133,0.770430088043,0.916917085648,0.762315988541,5.31089496613,5.37182712555,4.78313493729,5.3538839817,5.78948116302
2.69409489632,2.96013689041,2.73713302612,3.47428512573,3.25129890442,1.41006994247,1.67366099358,1.4160091877,1.31096506119,1.44882893562,1.15389990807,1.06507301331,0.977826118469,0.711216211319,0.811652898788,5.25806999207,5.69887590408,5.13098502159,5.49647021294,5.51178598404
2.81972503662,2.7217001915,2.72983980179,3.10695314407,3.62962007523,1.21677589417,1.51135706902,1.24054312706,1.23709392548,1.31850194931,0.760631084442,0.791958093643,0.823015928268,0.88868689537,0.916808843613,4.79713702202,5.02502012253,4.79340481758,5.23273897171,5.86493587494
2.88641190529,2.77494597435,2.74197602272,3.20173811913,3.22753500938,1.14513397217,3.41192603111,1.50209712982,1.12748193741,1.13407588005,0.767858982086,0.814543962479,0.933827877045,0.691279888153,0.790060043335,4.79940986633,7.00142097473,5.17790484428,5.02050590515,5.15167593956
2.74996304512,2.52541899681,2.94000101089,3.0308008194,3.46791815758,1.75293493271,1.61983990669,1.15628910065,1.08656001091,1.05936813354,0.807080984116,0.698068857193,0.690731048584,0.769069910049,0.861616849899,5.30998420715,4.84333300591,4.7870259285,4.88643479347,5.38891100883
2.61686205864,2.79797291756,2.98426294327,3.35032987595,3.34404301643,1.59265398979,1.22407913208,1.44881916046,1.28902983665,1.71147489548,0.949963092804,0.695499181747,0.821573019028,0.712717056274,0.791636943817,5.1594851017,4.71755599976,5.25465893745,5.35208201408,5.84716010094
2.64292788506,2.78771305084,2.92139601707,3.13481903076,3.40400099754,1.54681706429,1.28884601593,1.15249896049,1.60050797462,1.27393889427,0.899802923203,0.725209951401,0.702489852905,0.722063064575,0.9370470047,5.08955192566,4.80177402496,4.77638983727,5.45739507675,5.61499118805
2.57497596741,2.90493512154,3.13654494286,3.3876581192,3.31939911842,1.8445391655,1.58078408241,1.75798892975,2.22858190536,1.35775899887,0.859944105148,0.929580926895,0.743384838104,1.01574087143,0.882873058319,5.27946305275,5.41530394554,5.63792395592,6.63198494911,5.56003499031
2.84475708008,2.71610403061,3.1821141243,3.41019201279,4.92041897774,1.61654996872,1.28642106056,1.44438004494,1.590239048,2.27543711662,0.741589069366,0.856914997101,0.735491037369,1.09931087494,0.770848989487,5.20290017128,4.85944414139,5.36198997498,6.09974598885,7.96670985222
2.73876905441,2.71243906021,3.14694094658,3.56187295914,4.28201293945,1.91080093384,1.52843904495,1.21616315842,1.51338982582,2.18791413307,0.907007217407,0.857534170151,0.707098007202,0.766434907913,1.10142612457,5.55658221245,5.09841609001,5.07020783424,5.84170293808,7.57135796547
2.9780600071,2.7692129612,3.1511900425,3.19390392303,3.90815615654,1.56771683693,1.82798814774,1.43761110306,1.47051000595,1.34372806549,0.971128940582,0.826122045517,1.18007707596,0.80152797699,0.737987995148,5.51691102982,5.42332792282,5.76888298988,5.46594786644,5.98987603188
2.87908792496,2.61483693123,2.71983885765,3.21918106079,3.70665192604,1.83666205406,2.34553289413,1.12226104736,1.21591615677,1.54395794868,0.861421823502,0.957794904709,0.729017972946,0.749558925629,0.697024106979,5.57717680931,5.91816997528,4.57112288475,5.18466091156,5.94763898849
2.6577630043,3.09910607338,3.30715823174,3.02113008499,4.30728292465,1.395362854,1.31946086884,1.45892500877,1.62478613853,1.45932984352,0.771288156509,0.82506608963,1.2685918808,0.966308116913,0.766306877136,4.82442116737,5.24363923073,6.03468203545,5.61223006248,6.53292489052
2.58785414696,2.54826188087,3.40323615074,4.11213207245,3.95792102814,1.23136210442,1.3926320076,1.5219180584,1.35260009766,1.39285182953,0.812355995178,0.684056043625,0.916959047318,0.73379611969,0.714890956879,4.63157820702,4.62495398521,5.84211707115,6.19853305817,6.06566810608
2.63205099106,2.74221587181,2.90771198273,3.297768116,3.80139088631,1.73927998543,1.29853701591,1.50499105453,1.74215888977,1.21127104759,0.741019964218,0.712172031403,0.835512876511,0.671323060989,1.18431186676,5.11235499382,4.75292992592,5.24822092056,5.71125507355,6.19697880745
2.66286993027,2.87165403366,2.9276599884,3.16308093071,3.52794599533,1.4092798233,1.55382013321,1.32929706573,1.30606102943,1.19049286842,0.802254915237,0.775629043579,0.679301023483,0.743924856186,0.987479925156,4.87440991402,5.20110702515,4.93626213074,5.21307182312,5.70593595505
2.72482919693,3.00149202347,3.00971508026,3.06370615959,3.41569709778,4.45337796211,1.14917612076,1.1834731102,1.28088498116,2.30167484283,0.984808921814,0.804216861725,0.854189157486,0.736314058304,0.934319972992,8.16302108765,4.95489096642,5.04738306999,5.08091020584,6.65169715881
2.64482402802,2.61930608749,2.87116885185,3.0654759407,3.15472602844,1.23643803596,1.24290013313,1.25177407265,2.30898809433,1.58171701431,0.680001020432,0.850641965866,0.979892015457,0.929258108139,0.712574958801,4.56126689911,4.71285295486,5.10283899307,6.30372595787,5.44902300835
2.69228506088,3.05953717232,3.14864778519,2.90185117722,3.30240511894,1.14342403412,1.20858192444,1.5974650383,1.5115339756,1.44285297394,0.751759052277,1.06324887276,0.769633054733,0.728947877884,0.751622200012,4.58747315407,5.33137202263,5.51574993134,5.14233803749,5.49688410759
2.54859304428,2.70125389099,2.71213293076,3.54219293594,3.3272459507,1.76892209053,1.357681036,1.62337994576,1.36886882782,1.30390310287,0.89147901535,0.786937952042,1.1936340332,0.820611953735,0.857530832291,5.20899891853,4.84587788582,5.52915096283,5.73167800903,5.48868489265
2.74405813217,2.66481184959,2.67902708054,3.17764806747,3.20778298378,1.29834914207,1.30984187126,1.4435839653,1.52149605751,1.26712203026,0.980205059052,0.754591941833,0.81830406189,0.782641172409,0.670889139175,5.02261710167,4.7292509079,4.94091892242,5.48178911209,5.14579916
2.59288096428,2.69657588005,2.87625598907,3.34249806404,3.96217513084,1.27702283859,1.16495084763,1.44081807137,1.42429804802,1.705960989,0.770742893219,0.72180891037,0.719031095505,0.832193851471,0.692771911621,4.6406519413,4.58334088326,5.03611016273,5.59899497032,6.36091303825
2.55122494698,2.81268501282,3.10361480713,3.34864902496,3.67658209801,1.31220793724,1.12634301186,1.34519100189,1.79951000214,1.14237999916,1.02961778641,0.731681108475,0.725832223892,0.720084905624,0.890691995621,4.89305591583,4.67073011398,5.17464399338,5.86824893951,5.70966005325
2.48553705215,2.74461889267,2.65172791481,3.68167090416,3.33624505997,1.14356899261,1.56540298462,1.51321601868,1.61584997177,1.77497982979,0.867634057999,0.822162151337,1.26762199402,0.72203707695,0.702516078949,4.49674510956,5.13218903542,5.43257188797,6.019562006,5.81374621391
2.52776312828,3.10492515564,2.99993300438,3.24405908585,3.54725289345,1.12095403671,1.21321606636,2.01761007309,1.92221713066,1.52596998215,1.28619503975,0.691536188126,0.793767929077,0.693468093872,0.688897848129,4.93491721153,5.0096821785,5.81131696701,5.85974812508,5.76212477684
2.6292347908,2.72013401985,3.48457288742,2.96080613136,3.34948682785,1.72510409355,1.29163694382,1.11166191101,1.41930103302,1.21468496323,0.83060503006,1.12682104111,0.699573040009,0.698343038559,0.67129611969,5.18494987488,5.13859701157,5.29581284523,5.07845401764,5.23547196388
2.56098508835,2.59610795975,2.82001018524,3.03291201591,3.27137708664,1.12818598747,1.49444007874,3.53514099121,1.24536395073,1.14689302444,0.684417009354,0.676856040955,0.88170003891,0.663415908813,1.0865149498,4.37359404564,4.7674100399,7.23685717583,4.94169902802,5.50479197502
2.46236300468,2.81914401054,2.77850699425,3.39064502716,3.25832509995,1.57408714294,1.45753788948,1.31093811989,1.31918978691,1.02912211418,0.82718706131,0.658843994141,0.705497980118,0.7446808815,0.981332063675,4.86364197731,4.93553090096,4.79494786263,5.45452094078,5.2687830925
2.54127693176,2.70954585075,3.18658185005,3.25468802452,3.94540905952,1.12901687622,1.43361902237,1.13456106186,1.42849779129,1.09723901749,0.727699995041,0.762403011322,0.686682939529,0.739408969879,1.1921069622,4.39799904823,4.90557289124,5.00783085823,5.4226000309,6.23475885391
2.98905682564,3.29516100883,2.87303090096,3.2106821537,3.81232786179,1.22909998894,1.43503594398,1.2260081768,1.7980389595,1.54235887527,0.970257997513,0.889732122421,0.858596086502,0.67415189743,0.685196876526,5.18841981888,5.61993408203,4.95763897896,5.68287706375,6.0398888588
3.12898993492,3.26125884056,2.96490812302,3.13167905807,3.28362107277,1.4296131134,1.85067009926,1.54785013199,1.36523413658,1.65740704536,0.741167068481,0.768859148026,0.771374940872,0.716361045837,0.854977846146,5.29977488518,5.88079404831,5.28413701057,5.21327996254,5.79601192474
2.54688501358,2.99868607521,2.86642003059,3.40333604813,3.52917194366,1.39660692215,1.50510597229,1.35172390938,1.61291313171,1.78388905525,0.657717943192,0.777806043625,0.908472061157,0.779273986816,0.772214889526,4.60121488571,5.28160309792,5.12662005424,5.79552793503,6.08528089523
2.71812415123,2.61333608627,3.04745793343,3.13504004478,3.17025494576,1.40430498123,1.17591094971,1.26565790176,1.21176600456,1.09629392624,1.11683392525,0.764747858047,0.722784996033,0.673543930054,0.995147943497,5.2392680645,4.55399990082,5.03590512276,5.02035498619,5.26170086861
2.55275011063,2.62984704971,3.23356485367,3.25468015671,3.20639300346,1.19184613228,1.31701993942,1.10154080391,1.38040709496,1.24460816383,1.0616350174,0.685755968094,0.816337108612,0.693352937698,0.786085128784,4.806235075,4.63262796402,5.1514480114,5.32844400406,5.23709106445
2.53620100021,3.17763495445,2.97891688347,3.53315901756,3.00471997261,1.72793006897,1.17659807205,1.18335199356,1.00286602974,1.15878987312,0.786499023438,1.04258608818,0.874355077744,1.11054801941,0.777498960495,5.05063509941,5.39682292938,5.03662896156,5.64657902718,4.94101309776
2.56384992599,2.47329998016,3.13242101669,3.13358211517,3.18170905113,1.60606694221,1.30959510803,1.37780308723,1.4190530777,1.54934620857,1.12731313705,0.701411008835,0.691069841385,0.782752990723,0.766723871231,5.29723405838,4.4843108654,5.20129990578,5.33539390564,5.49778294563
2.51832985878,2.74818611145,3.74457502365,3.13043904305,3.98826098442,1.40978884697,1.6607029438,1.22991609573,1.16967606544,2.13429903984,0.842974901199,1.30248498917,0.909720897675,0.856658935547,0.872880935669,4.77109885216,5.71138000488,5.88421583176,5.1567800045,6.99544596672
2.55997204781,2.80268597603,2.8660299778,3.50919389725,3.79438209534,1.2010140419,2.13615894318,1.2190489769,1.02780103683,1.28323197365,0.66646194458,0.783452033997,0.836561918259,0.907054901123,0.701813936234,4.42745184898,5.72230315208,4.92164587975,5.44405388832,5.77943301201
2.93354916573,2.78019690514,2.64887189865,3.45279812813,3.70924496651,1.20837712288,1.16872692108,1.68456578255,1.14222216606,1.13806581497,0.794600963593,0.950331926346,1.06656289101,0.70490694046,0.701130867004,4.93653297424,4.89926099777,5.40000581741,5.29993200302,5.54844784737
2.63244199753,2.55145215988,2.74894499779,3.11567902565,3.30523300171,1.32584691048,1.20853996277,1.18883991241,1.22610783577,1.84542894363,0.674317836761,0.868601083755,0.671169042587,0.649071931839,0.685535907745,4.63261079788,4.62859916687,4.60896110535,4.99086403847,5.83620405197
2.7498049736,2.91356086731,2.57973718643,3.41953992844,3.05105209351,1.14051485062,1.18994998932,1.26080608368,1.32263088226,1.18268609047,0.63053393364,0.80810713768,0.831675052643,0.644174814224,0.73574590683,4.52085900307,4.9116230011,4.67222309113,5.38635087013,4.96949100494
3.85495996475,3.42997193336,2.80340600014,3.25344920158,3.45021796227,1.21957492828,1.03533101082,1.28245806694,1.72321414948,1.11443400383,0.680217981339,0.796152830124,0.783220052719,0.756745100021,0.769729852676,5.75475811958,5.2614607811,4.86909008026,5.73341417313,5.33438777924
2.80081105232,2.99177002907,2.76594090462,3.28892493248,3.27090096474,1.65354609489,1.49901390076,1.37031602859,1.18860006332,1.30075979233,0.663372993469,0.683979988098,0.829784154892,0.662730932236,0.785027980804,5.11773586273,5.17477107048,4.96604800224,5.1402618885,5.35669493675
2.54132890701,2.65656304359,3.56131219864,3.19128417969,3.31707906723,1.25904798508,1.0867600441,1.31242394447,1.79708313942,0.986086130142,0.941430091858,0.755545139313,1.31547904015,0.815228939056,0.715577125549,4.74181294441,4.4988720417,6.18922019005,5.80360102654,5.01874709129
2.62196087837,2.74301791191,2.7484228611,3.11696696281,3.03079199791,1.81016802788,1.30069994926,1.69267702103,1.2130689621,1.13804602623,1.08974599838,1.15249204636,0.774223089218,0.947537183762,1.44484615326,5.52187895775,5.19621491432,5.21532797813,5.27759003639,5.61368918419
2.54192090034,2.56250786781,2.85116291046,3.45205903053,3.39391493797,1.38752102852,1.48675894737,2.05750107765,1.99242806435,1.30564904213,0.804003953934,0.709120035172,0.756150007248,0.983214855194,0.668680906296,4.73344993591,4.75839209557,5.66481781006,6.42770791054,5.36824893951
2.57150006294,2.76000595093,2.8671028614,3.06947088242,3.43965697289,1.35501289368,1.50288701057,1.22996997833,1.24407196045,1.33630990982,0.763072013855,1.28595709801,1.19671201706,1.40810489655,1.23811292648,4.68958902359,5.5488550663,5.29378986359,5.72165489197,6.0140850544
2.43237018585,2.6424908638,2.59119796753,3.16258096695,3.19084787369,1.62625908852,1.35926699638,1.44503307343,1.1366789341,1.10751104355,0.891040086746,0.930799007416,0.829374074936,0.741216897964,0.730564117432,4.94967412949,4.93256187439,4.86561107635,5.04048204422,5.02892899513
2.68207597733,2.51096892357,3.04455399513,3.27762198448,4.23307108879,1.85211110115,1.24367618561,1.34613394737,1.43028712273,1.55148005486,0.916108846664,0.705624103546,0.867175102234,0.997711181641,0.761063098907,5.4503018856,4.46027302742,5.25786805153,5.70562505722,6.54561805725
2.67975211143,2.74129199982,3.00798988342,3.56956005096,3.24330496788,1.4543671608,1.18698501587,1.41462016106,1.27031493187,1.61392402649,0.724127054214,0.904691934586,0.879776000977,0.678344964981,0.77836894989,4.85825109482,4.83297300339,5.30238986015,5.51822400093,5.63560295105
