poly_sm,soils_sm,poly_md,soils_md
0.430063009262,0.539811849594,0.447129964828,0.821408987045
0.379428863525,0.490126132965,0.427342176437,0.815497875214
0.374040126801,0.574344873428,0.439576864243,0.827613115311
0.382345199585,0.689518928528,0.401527166367,0.858052968979
0.371724843979,0.527314186096,0.427383899689,0.886105060577
0.384784936905,0.57274889946,0.42954993248,0.895056962967
0.39717912674,0.477167844772,0.421506881714,0.87624001503
0.379446029663,0.453809022903,0.412609100342,0.865307807922
0.382458925247,0.460643053055,0.421180009842,0.831560850143
0.386276960373,0.519450902939,0.414678096771,0.844733953476
0.420803785324,0.472425222397,0.420794010162,0.847623109818
0.404325962067,0.474982023239,0.424911975861,0.815704107285
0.394361019135,0.578202009201,0.399710893631,0.815124988556
0.381681919098,0.498182058334,0.418961048126,0.845911026001
0.396435976028,0.504937171936,0.418020963669,0.818436861038
